setID,number,numberVariant,name,year,theme,themeGroup,subtheme,category,released,image/thumbnailURL,image/imageURL,bricksetURL,collections/ownedBy,collections/wantedBy,LEGOCom/US/retailPrice,LEGOCom/US/dateFirstAvailable,LEGOCom/CA/retailPrice,LEGOCom/CA/dateFirstAvailable,rating,reviewCount,packagingType,availability,instructionsCount,additionalImageCount,lastUpdated,pieces,ageRange/min,dimensions/height,dimensions/width,dimensions/depth,dimensions/weight,barcode/EAN,minifigs,LEGOCom/UK/retailPrice,LEGOCom/UK/dateFirstAvailable,LEGOCom/DE/retailPrice,LEGOCom/DE/dateFirstAvailable,barcode/UPC,LEGOCom/US/dateLastAvailable,LEGOCom/CA/dateLastAvailable,LEGOCom/UK/dateLastAvailable,LEGOCom/DE/dateLastAvailable,ageRange/max
30661,212010,1,Batman,2020,DC Comics Super Heroes,Licensed,Magazine Gift,Other,TRUE,https://images.brickset.com/sets/small/212010-1.jpg,https://images.brickset.com/sets/images/212010-1.jpg,https://brickset.com/sets/212010-1,488,182,,,,,0,0,Foil pack,Retail - limited,0,0,2020-07-23T13:43:51.45Z,,,,,,,,1,,,,,,,,,,
29845,71026,16,Bat-Mite,2020,Collectable Minifigures,Miscellaneous,DC Super Heroes,Normal,TRUE,https://images.brickset.com/sets/small/71026-16.jpg,https://images.brickset.com/sets/images/71026-16.jpg,https://brickset.com/sets/71026-16,3646,675,4.99,2020-01-02T00:00:00Z,4.99,2020-01-02T00:00:00Z,4,2,Foil pack,Retail,0,0,2019-12-31T20:18:44.853Z,9,5,15,9.5,0.7,0.01,5702016619416,1,3.49,2020-01-01T00:00:00Z,3.99,2020-01-03T00:00:00Z,673419319362,2020-10-07T00:00:00Z,2020-10-07T00:00:00Z,2020-04-09T00:00:00Z,2020-04-10T00:00:00Z,
30341,40431,1,BB-8,2020,Brick Sketches,Licensed,Star Wars,Normal,TRUE,https://images.brickset.com/sets/small/40431-1.jpg,https://images.brickset.com/sets/images/40431-1.jpg,https://brickset.com/sets/40431-1,1154,496,16.99,2020-07-16T00:00:00Z,19.99,2020-07-16T00:00:00Z,4.2,0,Box,LEGO exclusive,7,4,2020-07-24T05:56:09.133Z,171,8,19.1,14.1,7.1,,5702016762426,,14.99,2020-07-16T00:00:00Z,16.99,2020-07-16T00:00:00Z,,,,,,
30590,562006,1,Beach Bar,2020,Friends,Girls,Magazine gift,Other,TRUE,https://images.brickset.com/sets/small/562006-1.jpg,https://images.brickset.com/sets/images/562006-1.jpg,https://brickset.com/sets/562006-1,87,73,,,,,0,0,Foil pack,Retail - limited,0,0,2020-06-23T16:59:44.583Z,30,,,,,,,,,,,,,,,,,
29781,30369,1,Beach Buggy,2020,City,Modern day,Traffic,Normal,TRUE,https://images.brickset.com/sets/small/30369-1.jpg,https://images.brickset.com/sets/images/30369-1.jpg,https://brickset.com/sets/30369-1,3273,641,4.99,2020-09-12T00:00:00Z,4.99,2020-09-12T00:00:00Z,3.6,2,Polybag,Retail - limited,2,1,2021-02-28T14:12:01.543Z,45,5,17,17,1.2,0.043,5702016668988,1,3.49,2021-02-26T00:00:00Z,3.99,2021-02-27T00:00:00Z,,2021-02-26T00:00:00Z,2021-02-26T00:00:00Z,2021-06-04T00:00:00Z,2021-05-26T00:00:00Z,
30246,41428,1,Beach House,2020,Friends,Girls,,Normal,TRUE,https://images.brickset.com/sets/small/41428-1.jpg,https://images.brickset.com/sets/images/41428-1.jpg,https://brickset.com/sets/41428-1,393,337,49.99,2020-08-24T00:00:00Z,69.99,2020-08-24T00:00:00Z,0,0,Box,Retail,2,10,2020-05-31T21:19:46.673Z,444,6,28.2,48,6.1,0.72,5702016619133,2,44.99,2020-06-01T00:00:00Z,49.99,2020-06-02T00:00:00Z,673419320115,,,,,
29760,10926,1,Bedroom,2020,Duplo,Pre-school,,Normal,TRUE,https://images.brickset.com/sets/small/10926-1.jpg,https://images.brickset.com/sets/images/10926-1.jpg,https://brickset.com/sets/10926-1,204,58,14.99,2020-01-02T00:00:00Z,19.99,2020-01-02T00:00:00Z,0,0,Box,Retail,2,4,2019-12-31T17:20:43.15Z,16,2,20.6,16.2,8,0.38,5702016618150,2,12.99,2020-01-01T00:00:00Z,14.99,2020-01-03T00:00:00Z,673419318921,,,,,
30692,71028,12,Bellatrix Lestrange,2020,Collectable Minifigures,Miscellaneous,Harry Potter Series 2,Normal,TRUE,https://images.brickset.com/sets/small/71028-12.jpg,https://images.brickset.com/sets/images/71028-12.jpg,https://brickset.com/sets/71028-12,3396,488,4.99,,,,4.3,1,Foil pack,Retail,0,0,2021-04-02T04:43:06.553Z,7,5,15,9.5,0.7,0.01,,1,,,,,673419319386,,,,,
30311,42113,1,Bell-Boeing V-22 Osprey,2020,Technic,Technical,,Normal,TRUE,https://images.brickset.com/sets/small/42113-1.jpg,https://images.brickset.com/sets/images/42113-1.jpg,https://brickset.com/sets/42113-1,397,1351,149.99,,,,4.2,1,Box,Retail,0,16,2020-08-11T18:55:26.803Z,1636,11,37.8,58.2,8.7,2.44,,,124.99,,139.99,,673419318655,,,,,
30662,302005,1,Belle,2020,Disney,Licensed,Magazine Gift,Other,TRUE,https://images.brickset.com/sets/small/302005-1.jpg,https://images.brickset.com/sets/images/302005-1.jpg,https://brickset.com/sets/302005-1,122,95,,,,,0,0,Foil pack,Retail - limited,0,0,2020-07-23T13:44:02.263Z,6,,,,,,,1,,,,,,,,,,
30390,43180,1,Belle's Castle Winter Celebration,2020,Disney,Licensed,Beauty and the Beast,Normal,TRUE,https://images.brickset.com/sets/small/43180-1.jpg,https://images.brickset.com/sets/images/43180-1.jpg,https://brickset.com/sets/43180-1,351,280,49.99,2020-08-24T00:00:00Z,69.99,2020-08-24T00:00:00Z,0,0,Box,Retail,2,9,2020-06-17T20:01:51.043Z,238,4,26.2,38.2,5.7,0.59,5702016618655,7,44.99,2020-06-01T00:00:00Z,49.99,2020-06-02T00:00:00Z,673419319720,,,,,
29722,43177,1,Belle's Storybook Adventures,2020,Disney,Licensed,Storybook Adventures,Normal,TRUE,https://images.brickset.com/sets/small/43177-1.jpg,https://images.brickset.com/sets/images/43177-1.jpg,https://brickset.com/sets/43177-1,1086,325,19.99,2020-01-02T00:00:00Z,24.99,2020-01-02T00:00:00Z,3.6,2,Box,Retail,2,4,2020-09-28T12:29:39.117Z,111,5,19.1,20.5,6.1,0.23,5702016618631,5,17.99,2019-12-26T00:00:00Z,19.99,2019-12-26T00:00:00Z,673419319706,,,,,
30664,75294,1,Bespin Duel,2020,Star Wars,Licensed,Promotional,Normal,TRUE,https://images.brickset.com/sets/small/75294-1.jpg,https://images.brickset.com/sets/images/75294-1.jpg,https://brickset.com/sets/75294-1,3486,3186,39.99,,,,4.5,5,Box,Retail - limited,1,9,2021-04-18T10:26:48.99Z,295,18,26.2,22.2,6.2,,,2,,,,,,,,,,
29484,21156,1,BigFig Creeper and Ocelot,2020,Minecraft,Licensed,Bigfigs,Normal,TRUE,https://images.brickset.com/sets/small/21156-1.jpg,https://images.brickset.com/sets/images/21156-1.jpg,https://brickset.com/sets/21156-1,1209,390,14.99,2020-01-02T00:00:00Z,19.99,2020-01-02T00:00:00Z,4.2,1,Box,Retail,2,4,2019-12-31T17:21:47.07Z,184,7,19.1,14.1,4.6,0.16,5702016618235,,12.99,2020-01-01T00:00:00Z,14.61,2020-01-03T00:00:00Z,673419319003,2020-12-03T00:00:00Z,2020-12-03T00:00:00Z,2020-11-17T00:00:00Z,2020-11-17T00:00:00Z,
29485,21157,1,BigFig Pig with Baby Zombie,2020,Minecraft,Licensed,Bigfigs,Normal,TRUE,https://images.brickset.com/sets/small/21157-1.jpg,https://images.brickset.com/sets/images/21157-1.jpg,https://brickset.com/sets/21157-1,1071,340,14.99,2020-01-02T00:00:00Z,19.99,2020-01-02T00:00:00Z,3.6,1,Box,Retail,2,4,2019-12-31T17:21:54.76Z,159,7,19.1,14.1,4.6,0.17,5702016618242,,12.99,2020-01-01T00:00:00Z,14.61,2020-01-03T00:00:00Z,673419319010,2020-12-03T00:00:00Z,2020-12-03T00:00:00Z,2020-11-16T00:00:00Z,2020-11-16T00:00:00Z,
30454,40400,1,Bird in a tree,2020,Promotional,Miscellaneous,Monthly Mini Model Build,Normal,TRUE,https://images.brickset.com/sets/small/40400-1.jpg,https://images.brickset.com/sets/images/40400-1.jpg,https://brickset.com/sets/40400-1,175,246,,,,,0,0,Polybag,Not sold,2,0,2021-01-06T22:55:24.28Z,37,,17,17,0.9,,,,,,,,,,,,,
29776,30330,1,Birthday Cake,2020,Duplo,Pre-school,,Normal,TRUE,https://images.brickset.com/sets/small/30330-1.jpg,https://images.brickset.com/sets/images/30330-1.jpg,https://brickset.com/sets/30330-1,171,84,4.99,,,,0,0,Polybag,{Not specified},2,1,2021-03-01T08:42:05.44Z,9,,19.5,20,1.5,,5702016669411,,3.49,2021-02-26T00:00:00Z,3.99,2021-02-27T00:00:00Z,,,,,,
30436,854066,1,Birthday Guy Keyring,2020,Gear,Miscellaneous,Key Chains/Minifigures,Gear,TRUE,https://images.brickset.com/sets/small/854066-1.jpg,https://images.brickset.com/sets/images/854066-1.jpg,https://brickset.com/sets/854066-1,67,44,5.99,2020-06-02T00:00:00Z,6.99,2020-06-02T00:00:00Z,0,0,{Not specified},{Not specified},0,1,2020-06-01T08:18:40.383Z,,,,,,,,,3.99,2020-06-01T00:00:00Z,4.99,2020-06-02T00:00:00Z,673419330534,,,,,
29800,40382,1,Birthday Set,2020,Seasonal,Miscellaneous,Birthday,Normal,TRUE,https://images.brickset.com/sets/small/40382-1.jpg,https://images.brickset.com/sets/images/40382-1.jpg,https://brickset.com/sets/40382-1,1388,634,12.99,2020-01-16T00:00:00Z,16.99,2020-01-16T00:00:00Z,3.5,0,Box,LEGO exclusive,1,1,2020-01-21T19:11:39.213Z,141,7,15.6,14,7,0.178,,1,11.99,2020-01-16T00:00:00Z,12.99,2020-02-01T00:00:00Z,673419320610,,,,,
29917,76162,1,Black Widow's Helicopter Chase,2020,Marvel Super Heroes,Licensed,Black Widow,Normal,TRUE,https://images.brickset.com/sets/small/76162-1.jpg,https://images.brickset.com/sets/images/76162-1.jpg,https://brickset.com/sets/76162-1,2330,1206,29.99,2020-03-01T00:00:00Z,39.99,2020-03-01T00:00:00Z,4,1,Box,Retail - limited,2,12,2020-02-17T08:58:21.75Z,271,,19.1,35.4,7,,5702016684469,3,24.99,2020-03-01T00:00:00Z,29.99,2020-03-02T00:00:00Z,,,,,,
30173,BLOCKS064,1,Blocks magazine issue 64,2020,Books,Miscellaneous,Magazines/Blocks,Book,TRUE,https://images.brickset.com/sets/small/Blocks064-1.jpg,https://images.brickset.com/sets/images/Blocks064-1.jpg,https://brickset.com/sets/BLOCKS064-1,124,53,,,,,0,0,{Not specified},{Not specified},0,0,2020-04-02T16:01:23.093Z,,,,,,,,,,,,,,,,,,
30174,BLOCKS065,1,Blocks magazine issue 65,2020,Books,Miscellaneous,Magazines/Blocks,Book,TRUE,https://images.brickset.com/sets/small/Blocks065-1.jpg,https://images.brickset.com/sets/images/Blocks065-1.jpg,https://brickset.com/sets/BLOCKS065-1,126,48,,,,,0,0,{Not specified},{Not specified},0,0,2020-04-02T16:01:23.157Z,,,,,,,,,,,,,,,,,,
30175,BLOCKS066,1,Blocks magazine issue 66,2020,Books,Miscellaneous,Magazines/Blocks,Book,TRUE,https://images.brickset.com/sets/small/Blocks066-1.jpg,https://images.brickset.com/sets/images/Blocks066-1.jpg,https://brickset.com/sets/BLOCKS066-1,123,47,,,,,0,0,{Not specified},{Not specified},0,0,2020-04-02T16:01:23.207Z,,,,,,,,,,,,,,,,,,
30295,BLOCKS067,1,Blocks magazine issue 67,2020,Books,Miscellaneous,Magazines/Blocks,Book,TRUE,https://images.brickset.com/sets/small/BLOCKS067-1.jpg,https://images.brickset.com/sets/images/BLOCKS067-1.jpg,https://brickset.com/sets/BLOCKS067-1,115,44,,,,,0,0,{Not specified},{Not specified},0,0,2020-05-08T08:54:37.123Z,,,,,,,,,,,,,,,,,,
30467,BLOCKS068,1,Blocks Magazine issue 68,2020,Books,Miscellaneous,Magazines/Blocks,Book,TRUE,https://images.brickset.com/sets/small/BLOCKS068-1.jpg,https://images.brickset.com/sets/images/BLOCKS068-1.jpg,https://brickset.com/sets/BLOCKS068-1,111,39,,,,,0,0,{Not specified},{Not specified},0,0,2020-06-02T09:34:03.83Z,,,,,,,,,,,,,,,,,,
30641,BLOCKS069,1,Blocks magazine issue 69,2020,Books,Miscellaneous,Magazines/Blocks,Book,TRUE,https://images.brickset.com/sets/small/BLOCKS069-1.jpg,https://images.brickset.com/sets/images/BLOCKS069-1.jpg,https://brickset.com/sets/BLOCKS069-1,118,39,,,,,0,0,{Not specified},{Not specified},0,0,2020-07-03T08:46:06.697Z,,,,,,,,,,,,,,,,,,
30679,BLOCKS070,1,Blocks magazine issue 70,2020,Books,Miscellaneous,Magazines/Blocks,Book,TRUE,https://images.brickset.com/sets/small/BLOCKS070-1.jpg,https://images.brickset.com/sets/images/BLOCKS070-1.jpg,https://brickset.com/sets/BLOCKS070-1,113,29,,,,,0,0,{Not specified},{Not specified},0,0,2020-08-05T09:53:17.42Z,,,,,,,,,,,,,,,,,,
30736,BLOCKS071,1,Blocks magazine issue 71,2020,Books,Miscellaneous,Magazines/Blocks,Book,TRUE,https://images.brickset.com/sets/small/BLOCKS071-1.jpg,https://images.brickset.com/sets/images/BLOCKS071-1.jpg,https://brickset.com/sets/BLOCKS071-1,111,32,,,,,0,0,{Not specified},{Not specified},0,0,2020-09-06T14:38:30.627Z,,,,,,,,,,,,,,,,,,
30895,BLOCKS072,1,Blocks magazine issue 72,2020,Books,Miscellaneous,Magazines/Blocks,Book,TRUE,https://images.brickset.com/sets/small/BLOCKS072-1.jpg,https://images.brickset.com/sets/images/BLOCKS072-1.jpg,https://brickset.com/sets/BLOCKS072-1,120,34,,,,,0,1,{Not specified},{Not specified},0,0,2020-09-30T10:05:04.447Z,,,,,,,,,,,,,,,,,,
30956,BLOCKS073,1,Blocks magazine issue 73,2020,Books,Miscellaneous,Magazines/Blocks,Book,TRUE,https://images.brickset.com/sets/small/BLOCKS073-1.jpg,https://images.brickset.com/sets/images/BLOCKS073-1.jpg,https://brickset.com/sets/BLOCKS073-1,101,22,,,,,0,0,{Not specified},{Not specified},0,0,2020-11-05T09:20:41.557Z,,,,,,,,,,,,,,,,,,
31160,BLOCKS074,1,Blocks magazine issue 74,2020,Books,Miscellaneous,Magazines/Blocks,Book,TRUE,https://images.brickset.com/sets/small/BLOCKS074-1.jpg,https://images.brickset.com/sets/images/BLOCKS074-1.jpg,https://brickset.com/sets/BLOCKS074-1,95,22,,,,,0,0,{Not specified},{Not specified},0,0,2020-12-01T09:05:34.45Z,,,,,,,,,,,,,,,,,,
30549,71361,8,Blooper,2020,Super Mario,Licensed,Character Pack - Series 1,Normal,TRUE,https://images.brickset.com/sets/small/71361-8.jpg,https://images.brickset.com/sets/images/71361-8.jpg,https://brickset.com/sets/71361-8,1711,445,4.99,,,,3.8,0,Foil pack,Retail,0,0,2021-04-02T04:10:15.68Z,,,15,9.5,0.7,,,1,,,,,,,,,,
29885,5005526,1,Blue Print Heritage Classic Backpack,2020,Gear,Miscellaneous,Bags,Gear,TRUE,https://images.brickset.com/sets/small/5005526-1.jpg,https://images.brickset.com/sets/images/5005526-1.jpg,https://brickset.com/sets/5005526-1,15,64,49.99,2020-01-18T00:00:00Z,59.99,2020-01-17T00:00:00Z,0,0,{Not specified},{Not specified},0,3,2020-01-17T21:11:44.65Z,,,,,,,,,,,,,,,,,,
30008,75277,1,Boba Fett Helmet,2020,Star Wars,Licensed,Helmet Collection,Normal,TRUE,https://images.brickset.com/sets/small/75277-1.jpg,https://images.brickset.com/sets/images/75277-1.jpg,https://brickset.com/sets/75277-1,8554,2228,59.99,2020-03-18T00:00:00Z,79.99,2020-03-18T00:00:00Z,4.5,7,Box,{Not specified},7,10,2020-11-29T06:06:15.06Z,625,18,35.4,19.1,11.8,0.87,5702016617221,,54.99,2020-03-19T00:00:00Z,59.99,2020-03-20T00:00:00Z,673419318433,,,,,
